"Zipcode","ResponseId","Usage","Q5","Q11._1","Q11._2","Q11._3","Q11._4","Q11._5","Q11._6","Q11._7","Q11._8","Q11._9","Q13._1","Q13._2","Q13._3","Q13._4","Q13._5","Q13._6","Q13._7","Q13._8","Q13._9","Q24","Q25","Income","White","Asian","Pacific_Islander","Latino","Black","Native","Male","Female","NB","Area","Distance","EJ_Bin"
"90650","R_10Sw8EVp7HJNIvn",4,"Walking or running","1","1","3","3","2","5","5","5","5","4","4","5","3","4","4","2","4","4","Hispanic or Latino","Female",4,0,0,0,1,0,0,0,1,0,"South",4,5
"90703","R_6zFQqwAZezMKqzh",4,"Snorkeling/Scuba Diving","5","3","4","4","4","5","4","3","3","4","4","4","3","4","4","4","4","4","Asian","Male",3,0,1,0,0,0,0,1,0,0,"South",4,4
"90704","R_71XchDdMOBiB3tI",5,"Snorkeling/Scuba Diving","4","2","4","3","5","5","5","5","5","5","4","4","3","5","5","3","4","2","White","Male",2,1,0,0,0,0,0,1,0,0,"South",4,3
"90706","R_6iECtZ0E0C0sgkp",4,"Fishing or collecting food","5","1","5","5","1","5","5","5","5","5","3","4","1","2","3","2","4","2","Hispanic or Latino","Non-binary",2,0,0,0,1,0,0,0,0,1,"South",4,5
"90731","R_6nU9sKhg45MzWQ0",4,"Observing or photographing nature or wildlife, outdoor education","2","3","5","4","5","4","5","4","5","5","4","5","4","5","5","3","5","3","Hispanic or Latino,White","Female",3,1,0,0,1,0,0,0,1,0,"South",2,5
"90731","R_7Mn9nVBh9P78Ycm",4,"Fishing or collecting food","3","1","4","5","2","4","5","3","4","5","4","5","4","5","5","2","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,5
"90740","R_3BSTJlcocC49z3j",4,"Fishing or collecting food","5","2","5","5","5","5","5","5","5","5","5","5","4",NA,NA,"3","5","4","White","Male",5,1,0,0,0,0,0,1,0,0,"South",2,2
"90744","R_1rIFkBNYrwc4Sml",3,"Driving or sitting in your car to enjoy the views/sunsets","4","1","3","4","5","5","4","4","5","4","4","5","3","4","2","3","2","3","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",3,5
"90745","R_7IL8sgXF6ma5gB7",4,"Fishing or collecting food","5","4","5","5","3","3","4","4","5","5","5","5","2","4","4","4","4","3","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"South",4,5
"90755","R_1MFLB2s97Ar178t",4,"Walking or running","1","3","1","1","1","4","4","1","5","5","5","5","1","3","5","5","5","4",NA,"Male",4,0,0,0,0,0,0,1,0,0,"South",2,5
"90803","R_7epnPuXYooaAZJT",5,"Bicycling, roller skating, skateboarding, etc","3","1","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","3","White","Male",4,1,0,0,0,0,0,1,0,0,"South",1,2
"90805","R_3XgFDx9ORI0za7g",3,"Observing or photographing nature or wildlife, outdoor education","2","2","3","1","3","4","1","3","5","4","3","4","4","3","4","3","4","2","White","Male",2,1,0,0,0,0,0,1,0,0,"South",4,5
"90805","R_1dAOABDisT3tHTH",2,"Driving or sitting in your car to enjoy the views/sunsets","5","3","4","3","3","4","3","4","4","3","4","3","4","2","2","4","4","4","Asian","Female",2,0,1,0,0,0,0,0,1,0,"South",4,5
"90808","R_10SqutTCMJyToyJ",4,"Fishing or collecting food","3","2","4","4","4","4","4","3","4","4","4","4","4","5","4","4","4","4","White","Male",2,1,0,0,0,0,0,1,0,0,"South",3,2
"90815","R_51hIyItFST8qdGc",4,"Fishing or collecting food","5","2","1","1","1","1","1","1","1","1","5","4","4","4","4","5","4","4","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",3,3
"90815","R_6imRqgRItNFnY5S",4,"Fishing or collecting food","4","3","4","4","3","4","3","3","5","4","3","4","4","5","5","2","4","2","White","Male",2,1,0,0,0,0,0,1,0,0,"South",3,3
"91010","R_5BXBONvj6prjZfS",2,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","4","4","4","4","4","5","5","4","4","2","4","4","2","3","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",5,5
"91016","R_6coypuqa2Du620y",4,"Walking or running","5","5","5","4","5","5","5","5","5","5","5","3","1","3","2","3","4","4","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"South",5,4
"91016","R_1P606TOU5mgf4LF",3,"Festivals with music and/or food  (e.g., earth day)","5","1","3","4","5","1","4","4","5","5","5","4","2","4","4","2","4","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"South",5,4
"91042","R_1D8t7KVIRRvha3A",4,"Walking or running","3","1","4","4","4","4","4","4","3","4","4","4","4","4","4","3","4","5","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"South",5,3
"91104","R_58ZsRL00TwHTd2F",3,"Bicycling, roller skating, skateboarding, etc","2","2","3","3","4","4","3","3","4","4","4","2","2","2","1","2","1","2","White","Male",2,1,0,0,0,0,0,1,0,0,"South",5,3
"91104","R_57ZBDWhgh5nEeY1",3,"Bicycling, roller skating, skateboarding, etc","2","1","4","5","4","5","5","5","5","5","4","4","4","3","4","3","4","4","White","Female",2,1,0,0,0,0,0,0,1,0,"South",5,3
"91214","R_7mZA3uWsc6QZ9MR",4,"Fishing or collecting food","4","1","2","4","5","4","4","2","4","4","4","4","2","5","4","4","5","4","Asian,Other","Male",5,0,1,0,0,0,0,1,0,0,"South",5,2
"91301","R_1NDgR8VYOEcQNtw",5,"Fishing or collecting food","4","3","5","5","3","5","5","5","5","4","2","4","1","5","3","2","4","2","Hispanic or Latino,White","Male",4,1,0,0,1,0,0,1,0,0,"South",4,1
"91301","R_5LItVwxNXUYSRRk",4,"Meditation, reading, and/or relaxing","3","3","4","4","3","4","4","4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"White","Female",4,1,0,0,0,0,0,0,1,0,"South",4,1
"91301","R_etdTQz7x0W0Q9g7",3,"Walking or running","3","1","4","3","5","3","3","3","4","3","5","5","5","4","5","5","5","5","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",4,1
"91304","R_6a8ruCGSztCoAFH",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","1","3","3","4","4","3","4","5","5","5","5","4","3","4","3","3","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",4,5
"91306","R_1GwE9v2uc5bRSg7",3,"Meditation, reading, and/or relaxing","4","2","4","4","4","4","5","5","5","4","3","4","2","2","2","2","4","3","Asian,Black or African American,White","Female",1,1,1,0,0,1,0,0,1,0,"South",4,5
"91307","R_1wtVIaTrcGPd17T",4,"Meditation, reading, and/or relaxing","2",NA,"5","4","3","4","5","5","5","5","5","5","3","5","5","4","4","3",NA,"Female",3,0,0,0,0,0,0,0,1,0,"South",4,3
"91311","R_6nAhUs8aRZF3UI7",5,"Swimming or bodysurfing","5","5","5","5","5","5","5","5","5","5","4","4","4","4","3","3","5","3","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",5,4
"91320","R_79OMzgsVg1LVJm1",3,"Walking or running","4","2","4","4","3","4","4","3","4","4","4","4","4","4","4","4","4","4","Asian","Female",2,0,1,0,0,0,0,0,1,0,"South",4,2
"91324","R_6KmMn134uq706w9",3,"Bicycling, roller skating, skateboarding, etc","4","2","3","3","4","4","4","5","5","4","4","4","4","4","4","4","4","4","Black or African American,White,Other","Female",1,1,0,0,0,1,0,0,1,0,"South",5,5
"91325","R_6rwMonXwhmFfd6p",5,"Fishing or collecting food","4","3","5","5","4","4","4","5","4","4","4","4","4","4","4","4","4","3","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"South",4,5
"91331","R_37xHfAYJSssdhTz",3,"Fishing or collecting food","1","1","2","5","3","3","4","3","4","5","5","5","5","5","5","5","5","5","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"South",5,5
"91335","R_5kHgZDEyiu9ad9L",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","3","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","Asian",NA,2,0,1,0,0,0,0,0,0,0,"South",4,5
"91335","R_1E73Iuu2X9N8rsM",1,NA,NA,NA,"1","3","4","3","4","3","1","4","3","4","2","2","1","1","4","2","Asian","Male",1,0,1,0,0,0,0,1,0,0,"South",4,5
"91353","R_5r3up23icX54NRN",4,"Driving or sitting in your car to enjoy the views/sunsets","5","2","5","5","4","3","5","5","5","3","2","4","2","3","2","1","2","1","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"South",NA,NA
"91360","R_5Mgp9hSncMklKd4",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","4","5","5","5",NA,NA,NA,"4","4","4","4","4","4","4","4","4","White","Female",2,1,0,0,0,0,0,0,1,0,"South",4,2
"91360","R_13TSo1XrhMJTqcA",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","2","2","4","2","4","4","3","4","4","4","4","3","3","4","3","4","4","White","Male",2,1,0,0,0,0,0,1,0,0,"South",4,2
"91360","R_1QSjhaD4YqPXpW9",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","2","4","2","4","5","4","5","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",4,2
"91360","R_6I5XvvUnZHbJgDT",4,"Swimming or bodysurfing","1","5","3","5","2","5","4","3","5","5","5","4","4","4","4","4","4","4","White","Female",2,1,0,0,0,0,0,0,1,0,"South",4,2
"91362","R_3VOOAZMOc3U8cii",4,"Swimming or bodysurfing","3","1","5","5","4","5","5","5","5","5","5","4","3","4","3","3","3","3","White","Female",3,1,0,0,0,0,0,0,1,0,"South",4,1
"91362","R_6uoQ6F2YahU7tqF",3,"Walking or running","4","2","4","4","4","4","4","4","4","4","5","5","4","4","5","4","4","4","Native Hawaiian or Pacific Islander","Female",3,0,0,1,0,0,0,0,1,0,"South",4,1
"91362","R_7aF4h5tA4TW6Phn",4,"Fishing or collecting food","4","3","4","4","4","4","5","3","4","5","5","4","4","5","4","4","4","3","White","Male",5,1,0,0,0,0,0,1,0,0,"South",4,1
"91364","R_7KfdpEr6fnHyibv",3,"Fishing or collecting food","4","3","3","5","1","5","3","1","4","5","4","4","3","4","4","5","5","5","White","Male",3,1,0,0,0,0,0,1,0,0,"South",4,3
"91367","R_1dH0HXQZut22ma4",4,"Fishing or collecting food","2","2","2","2","3","4","4","3","4","4","3","4","4","4","4","4","4","3","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",4,4
"91384","R_6v5EPrxTqXy32lD",1,NA,"2","2","3","3","3","5","5","4","5","5","4","5","2","4","4","1","2","3","White","Female",4,1,0,0,0,0,0,0,1,0,"South",5,2
"91384","R_1GQ4SWg5gvzcwuJ",2,"Bicycling, roller skating, skateboarding, etc","2","2","2","1","4","4","4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"White","Male",3,1,0,0,0,0,0,1,0,0,"South",5,2
"91405","R_1jJKhim16349VLI",4,"Fishing or collecting food","5","1","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"South",4,5
"91405","R_7FhXINUx6t4Obfb",4,"Fishing or collecting food","5","1","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","Asian","Male",NA,0,1,0,0,0,0,1,0,0,"South",4,5
"91406","R_3DnVajeq5x1QYNE",4,"Fishing or collecting food","4","2","4","4","2","5","5","4","5","5","5","5","2","4","5","4","5","3","American Indian or Alaska Native,White","Male",5,1,0,0,0,0,1,1,0,0,"South",4,5
"91406","R_7uWDWSbBGk1TvO1",3,"Festivals with music and/or food  (e.g., earth day)","3","3","4","3","3","3","3","4","4","3","4","4","2","4","4","3","4","4","Native Hawaiian or Pacific Islander","Male",1,0,0,1,0,0,0,1,0,0,"South",4,5
"91423","R_1sZsxeEdcUSYmOt",3,"Observing or photographing nature or wildlife, outdoor education","1","1","3","2","4","4","4","5","5","5","4","4","4","4","4","4","4","3","White","Male",5,1,0,0,0,0,0,1,0,0,"South",4,4
"91423","R_nsbhfyp5XzLpJ7V",5,"Observing or photographing nature or wildlife, outdoor education","4","4","4","4","3","4","4","4","4","5","5","5","4","3","4","4","4","3","Other","Male",1,0,0,0,0,0,0,1,0,0,"South",4,4
"91502","R_32OVbpv6EU1Tagq",3,"Observing or photographing nature or wildlife, outdoor education","4","3","3","3","4","5","5","3","3","4","4","4","3","3","4","4","5","5",NA,NA,4,0,0,0,0,0,0,0,0,0,"South",5,5
"91724","R_3CelM0BFgxGgknE",2,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","3","4","4","4","3","3","4","4","4","4","2","4","4","2","4","4","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"South",5,4
"91770","R_hvnqmQ2utfDiCfK",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","4","4","4","4","4","4","4","5","5","5","3","3","4","4","4","4","American Indian or Alaska Native,Hispanic or Latino","Male",1,0,0,0,1,0,1,1,0,0,"South",5,5
"91902","R_1Yh2zGtFcAJ8hJL",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"South",4,2
"91913","R_6neKmKuG8Qt9Goh",3,"Driving or sitting in your car to enjoy the views/sunsets","3","2","3","4","4","4","4","3","3","5","4","4","3","4","4","3","4","3","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"South",4,3
"92007","R_6l2VWWlPg7PJfAR",5,"Surfing","1","1","3","3","5","5","5","5","5","5","5","5","2","4","4","2","4","1","White","Female",NA,1,0,0,0,0,0,0,1,0,"South",1,1
"92007","R_1oh2qto9w7aFZYt",5,"Surfing","5","4","5","5","4","5","5","4","4","5","5","5","3","5","4","4","5","3",NA,"Male",5,0,0,0,0,0,0,1,0,0,"South",1,1
"92020","R_7OoutkI414qAdAc",4,"Fishing or collecting food","5","2","4","4","4","5","5","5","5","5","5","5","2","5","5","2","4","2","White","Male",5,1,0,0,0,0,0,1,0,0,"South",4,5
"92024","R_3rvBMYVNRDJ8zPX",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","2","5","4","5","5","1","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,1
"92037","R_5RvsgFgMzSSio1z",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","4","5","4","3","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"South",1,1
"92037","R_30CeYqjLEYGSACJ",5,"Meditation, reading, and/or relaxing","4","5","5","5","4","5","5","3","5","5","5","5","4","5","5","4",NA,"1","Black or African American","Female",1,0,0,0,0,1,0,0,1,0,"South",1,1
"92037","R_3g74mfw3iyJSFmS",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","3","4","4","4","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"South",1,1
"92054","R_62Q0ZP2QLaB0eXf",5,"Fishing or collecting food","5","3","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,3
"92057","R_7fdbH00MBw9jhUU",4,"Surfing","3","2","5","5","2","5","5","4","5",NA,NA,"5","4","5","5","4","5","1","White","Male",3,1,0,0,0,0,0,1,0,0,"South",3,2
"92067","R_3fph9ywSmv9R3V3",5,"Fishing or collecting food","5","5","5","5","4","5","5","4","5","5","5","5","2","5","5","5","5","1","White","Male",2,1,0,0,0,0,0,1,0,0,"South",3,1
"92069","R_1C8demBHRDEBiJH",1,NA,"4","3","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"South",4,2
"92071","R_5V2dNmLjh0KaSGO",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","2","5","5","White","Female",3,1,0,0,0,0,0,0,1,0,"South",4,1
"92078","R_dPF9YpmVzfYrlUY",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","1","4","5","5","4",NA,"4","5","5","5","5","5","5","5","5","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"South",4,2
"92084","R_30HnACTqemoMi62",5,"Sailing/Boating (engine powered)","3","3","4","4","3","4","5","4","4","5","3","4","2","5","4","3","4","3","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",4,3
"92103","R_1SJN1rXVX5q5fWq",4,"Fishing or collecting food","5","3","5","5","1","5","5","5","5","5","3","5","3","5","5","3","5","5","Other","Male",3,0,0,0,0,0,0,1,0,0,"South",3,2
"92104","R_1sU89g8MfcL7amt",4,"Fishing or collecting food","5","1","4","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","Native Hawaiian or Pacific Islander,White","Male",4,1,0,1,0,0,0,1,0,0,"South",3,3
"92106","R_3HhLsQ9fPzK3RVr",5,"Swimming or bodysurfing","5","2","5","5","5","5","5","5","5","5","3","5","2","5","5","4","4","3",NA,"Male",5,0,0,0,0,0,0,1,0,0,"South",1,2
"92106","R_31hxwDLamfqkUnK",5,"Paid work","5","5","5","5","5","5","5","4","5","5","5","5","2","5","5","2","5","2","White","Male",5,1,0,0,0,0,0,1,0,0,"South",1,2
"92106","R_5doH6vI3rM6yN0Z",5,"Fishing or collecting food","5","5","4","5","4","4","5","4","5","5","5","5","4","5","5","5","5","5","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",1,2
"92106","R_1ZOHmcncYD6bDe7",5,"Fishing or collecting food","5","4","5","5","4","5","5","4","5","5","5","5","4","5","4","4","4","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"South",1,2
"92107","R_1NrD94EBEtjaEWB",5,"Fishing or collecting food","5","4","5","5","5","5","5","5","5","5","4","3","4","5","3","3","5","3",NA,"Male",3,0,0,0,0,0,0,1,0,0,"South",1,1
"92107","R_5KMSh5VGlVjFrBD",5,"Fishing or collecting food","5","5","4","5","4","4","5","5","5","5","4","3","3","3","3","3",NA,"1","American Indian or Alaska Native,Black or African American,White",NA,1,1,0,0,0,1,1,0,0,0,"South",1,1
"92109","R_7vjIokYqBznti4o",5,"Fishing or collecting food","5","3","5","5","4","5","5","5","5","5","5","5","3","5","5","5","5","3",NA,"Male",2,0,0,0,0,0,0,1,0,0,"South",1,1
"92115","R_7nH4nzDVJI5vVgy",4,"Walking or running","3","2","3","4","3","4","5","4","5","4","4","4","4","4","4","4","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"South",4,4
"92117","R_1oAU9QDVRVISdug",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","1","4","4","4","5","4","5","5","3","White","Male",2,1,0,0,0,0,0,1,0,0,"South",3,3
"92117","R_3CUHKZt5RUWcndp",5,"Fishing or collecting food","5","2","4","4","3","5","5","5","5","1","4","4","4","4","4","4","4","3",NA,"Male",NA,0,0,0,0,0,0,1,0,0,"South",3,3
"92120","R_7Pca4qPsPDOhSsf",4,"Fishing or collecting food","2","1","4","4","2","4","4","2","4","4","4","4","4","4","4","4","4","4","Asian","Male",4,0,1,0,0,0,0,1,0,0,"South",4,1
"92124","R_5gfCFNOXL55WepH",4,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","3","5","4","3","5","4","Other","Female",1,0,0,0,0,0,0,0,1,0,"South",4,1
"92127","R_7Q4SMB3EjxJDT2n",3,"Walking or running","3","2","4","3","5","5","5","4","5","5","4","4","2","2","4","2","4","3","White","Female",3,1,0,0,0,0,0,0,1,0,"South",4,1
"92130","R_6DGcsSBrFw1h9B7",5,"Stand up paddleboarding/Kite or sailboarding/Kayaking","5","2","4","4","3","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian",NA,2,0,1,0,0,0,0,0,0,0,"South",3,1
"92131","R_5E6PoXJD6ug1ncm",3,"Group or family gatherings or activities (e.g., family outing, bbq)","2","5","4","2","4","5","5","2","5","5","5","5","4","5","5","4","5","4","White","Female",5,1,0,0,0,0,0,0,1,0,"South",4,1
"92223","R_3kLBPyqby3ixd2q",3,"Swimming or bodysurfing","4","2","3","4","2","5","5","4","5","5","5","5","2","5","3","2","4","3","Hispanic or Latino,White","Female",2,1,0,0,1,0,0,0,1,0,"South",5,4
"92234","R_hQY67op4ZDIhlnD",2,"Festivals with music and/or food  (e.g., earth day)","4","3","3","4","3","4","4","4","4","3","4","4","5","4","4","4","5","5","Hispanic or Latino","Female",4,0,0,0,1,0,0,0,1,0,"South",5,3
"92241","R_30VA8E0zmglEOyY",5,"Beach games or sports (e.g., frisbee, volleyball, yoga)","4","3","4","4","4","4","4","4","4","4","3","3","4","3","3","2","4","3","White","Female",1,1,0,0,0,0,0,0,1,0,"South",5,1
"92243","R_7Ens2rIDs9MJhcs",3,"Fishing or collecting food","1","2","1","1","1","1","1","1","1","5","5","4","5","5","5","4","4","4",NA,"Male",2,0,0,0,0,0,0,1,0,0,"South",5,5
"92337","R_7Vo61ElrSiDahPj",4,"Fishing or collecting food","3","5","3","5","4","4","5","5","4","5","3","4","1","5","5","5","5","1","Asian","Male",4,0,1,0,0,0,0,1,0,0,"South",5,5
"92373","R_13j6nertYabjcsG",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","2","4","5","5","4","4","2","4","5","4","4","3","4","4","1","4","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",5,3
"92563","R_5fkD8t7s01M4yBi",5,"Fishing or collecting food","5","2","5","5","5","5","5","5","5","5","5","4","4","4","4","4","4","3","Hispanic or Latino,White","Male",2,1,0,0,1,0,0,1,0,0,"South",5,3
"92570","R_fJfl4U2llXIVKru",4,"Fishing or collecting food","2","2","4","4","2","4","5","4","4","5","4","5","3","3","4","4","5","5","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",5,5
"92595","R_5KArb7OVygRKTZx",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","4","5","5","3","5","3","5","5","4","4","3","2","2","2","2","2","Hispanic or Latino,White","Female",1,1,0,0,1,0,0,0,1,0,"South",5,3
"92603","R_7HjM4Y782zWGYYq",4,"Fishing or collecting food","4","1","3","5","4","5","5","1","4","5","4","5","4","5","5","4","4","2","White","Male",3,1,0,0,0,0,0,1,0,0,"South",3,1
"92604","R_3t9g4yoFu0Vfh2G",4,"Walking or running","3","3","4","4","5","4","5","4","5","5","5","5","5","4","5","4","4","4","Asian","Male",NA,0,1,0,0,0,0,1,0,0,"South",4,2
"92614","R_7af14bihCFA9aHD",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","2","2","4","5","5","5","5","4","5","5","5","5","5","5","4","5","5","3","Asian","Male",2,0,1,0,0,0,0,1,0,0,"South",3,3
"92614","R_5psfFSjxL1ry8R2",3,"Fishing or collecting food","5","2","5","5","1","5","5","5","5","5","5","5","4","5","5","4","5","3","White","Male",4,1,0,0,0,0,0,1,0,0,"South",3,3
"92625","R_6WUSjWJ9cl0E6wX",5,"Fishing or collecting food","5","4","5","5","5","5","5","5","5","5","5","5","4","5","5","3","5","2","Black or African American","Male",NA,0,0,0,0,1,0,1,0,0,"South",1,1
"92626","R_6lXN7VaMWubl5xU",4,"Fishing or collecting food","4","3","5","5","4","4","4","5","5","5","4","4","3","4","5","4","5","5","Hispanic or Latino,White","Male",NA,1,0,0,1,0,0,1,0,0,"South",3,3
"92626","R_7aD6LggepkcoRoJ",4,"Fishing or collecting food","5","4","4","4","4","2","4","4","5","5","5","4","4","5","5","5","5","4","White","Male",4,1,0,0,0,0,0,1,0,0,"South",3,3
"92626","R_1Gy8cXvECobuXZF",5,"Bicycling, roller skating, skateboarding, etc","2","2","4","3","3","4","5","5","5","5","5","5","5","5","5","3","5","4","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",3,3
"92627","R_7GkC2PPuIf7z7VL",5,"Paid work","5","5","5","5","3","1","5","5","5","5","4","1","5","5","5","5","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"South",2,4
"92627","R_diHfJxAwYJyxhwU",5,"Surfing","4","3","2","4","4","4","5","5","4","4","3","2","2","3","4","3","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,4
"92629","R_1MBf9wzublQWj2V",5,"Paid work","5","5","5","5","5","5","5","5","5","4","4","4","4","5","5","5","5","4","White","Male",2,1,0,0,0,0,0,1,0,0,"South",1,1
"92630","R_5YinWzgC9poDaRH",3,"Snorkeling/Scuba Diving","4","1","2","4","2","5","5","3","5","5","5","5","5","5","5","4","5","4","White","Male",4,1,0,0,0,0,0,1,0,0,"South",4,3
"92637","R_7ocF1X2RNtatD85",5,"Cultural or religious practices or ceremonies","5","4","5","5","5","5","5","5","5","5","5","5","4","4","4","4","4","4","Hispanic or Latino,Other","Male",1,0,0,0,1,0,0,1,0,0,"South",4,3
"92639","R_1EgldDxn5822PD4",3,"Fishing or collecting food","5","1","3","4","3","5","5","4","5","5","5","5","4","5","5","4","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,NA,NA,NA
"92646","R_5Qi50IIHbVhLwbo",5,"Fishing or collecting food","5","3","4","5","4","5","4","4","5","5","4","5","4","5","5","5","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,2
"92651","R_6eLhkT9IAYNMMP9",4,"Fishing or collecting food","4","1","4","4","4","5","5","4","5","5","5","5","1","5","5","5","4","4","White","Male",5,1,0,0,0,0,0,1,0,0,"South",1,1
